price,price_per_sqm,latitude,longitude,surface,rooms,heating_type,floor,rent,property_status,property_type,property form,freeFrom,sellerType,construction_year,building_type,distance_school,has_school_nearby,distance_park,has_park_nearby,distance_transport,has_transport_nearby,distance_supermarket,has_supermarket_nearby,distance_hospital,has_hospital_nearby,distance_restaurant,has_restaurant_nearby,distance_gym,has_gym_nearby,distance_mall,has_mall_nearby,accessibility_score,facility_count,accessibility_label,avg_room_size,year_built_category,city,Județ,county_sales_april_2025_log
182000.0,3792.0,44.4932726,26.1729137,48.0,2.0,centrală pe gaz,10.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2023.0,clădire de apartamente,24.0,1,516.0,1,46.0,1,484.0,1,581.0,1,92.0,1,682.0,1,602.0,1,100.0,8.0,Excellent - Everything you need within walking distance,24.0,post-2019,Voluntari,ilfov,8.254788926148725
97000.0,2256.0,47.6441018,26.2392184,43.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2022.0,clădire de apartamente,317.0,1,209.0,1,65.0,1,22.0,1,73.0,1,239.0,1,282.0,1,318.0,1,100.0,8.0,Excellent - Everything you need within walking distance,21.5,post-2019,George Enescu,botosani,6.846943139585379
125000.0,1812.0,44.4083444,26.1718783,69.0,2.0,centralizată,9.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-22,privat,1977.0,bloc,274.0,1,70.0,1,287.0,1,365.0,1,169.0,1,385.0,1,399.0,1,690.0,1,97.0,8.0,Excellent - Everything you need within walking distance,34.5,1960-1979,Bucuresti,bucuresti,8.921457578947884
75600.0,1350.0,47.2134086,27.5066182,56.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,374.0,1,2002.7799999999897,0,84.0,1,1556.0,0,-1.0,0,1404.0,0,2137.0,0,-1.0,0,61.0,2.0,Above Average - Most amenities within reach,28.0,post-2019,Rediu,galati,7.01301578963963
850000.0,4921.459999999994,44.4751797,26.0813026,148.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,692.0,1,287.0,1,563.0,0,865.0,1,702.0,1,292.0,1,532.0,1,1206.0,1,93.0,7.0,Excellent - Everything you need within walking distance,74.0,post-2019,Bucuresti,bucuresti,8.921457578947884
65520.0,1700.0,44.4081583,26.191115,38.54,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,19.27,post-2019,Bucuresti,bucuresti,8.921457578947884
77000.0,1791.0,47.1727971,27.5488866,43.0,2.0,centrală electric?,4.0,400,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1983.0,bloc,333.0,1,230.0,1,118.0,1,196.0,1,849.0,1,598.0,1,327.0,1,263.0,1,100.0,8.0,Excellent - Everything you need within walking distance,21.5,1980-1999,Iasi,iasi,7.8009820712577405
117522.0,1410.0,44.4081583,26.191115,83.35,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,41.675,post-2019,Bucuresti,bucuresti,8.921457578947884
85000.0,1390.0,44.4882739,26.1834063,61.17,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2008.0,clădire de apartamente,523.0,1,60.0,1,19.0,1,112.0,1,58.0,1,51.0,1,882.0,1,139.0,1,100.0,8.0,Excellent - Everything you need within walking distance,30.585,2000-2009,Voluntari,ilfov,8.254788926148725
163000.0,2911.0,46.7713151,23.5644969,56.0,2.0,centralizată,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,333.0,1,338.0,1,176.0,1,229.0,1,316.0,1,356.0,1,196.0,1,828.0,1,100.0,8.0,Excellent - Everything you need within walking distance,28.0,2010-2019,Cluj-Napoca,cluj,7.881559917056899
155000.0,2422.0,46.744372,23.4847779,64.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2019.0,bloc,64.0,1,259.0,1,46.0,1,29.0,1,35.0,1,81.0,1,240.0,1,645.0,1,100.0,8.0,Excellent - Everything you need within walking distance,32.0,2010-2019,Floresti,tulcea,6.003887067106539
155000.0,1451.0,44.4081583,26.191115,106.83,2.0,altul,2.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,53.415,post-2019,Bucuresti,bucuresti,8.921457578947884
92000.0,1314.0,46.0724587,23.5565274,70.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1984.0,clădire de apartamente,91.0,1,504.0,1,106.0,1,160.0,1,101.0,1,326.0,1,378.0,1,166.0,1,100.0,8.0,Excellent - Everything you need within walking distance,35.0,1980-1999,Alba Iulia,alba,5.659482215759621
61500.0,1230.0,45.4250429,28.0322708,50.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,114.0,1,83.0,1,100.0,1,317.0,1,233.0,1,213.0,1,149.0,1,1373.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.0,2010-2019,Galati,galati,7.01301578963963
200000.0,3077.0,44.4645586,26.0691619,65.0,2.0,centralizată,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1965.0,clădire de apartamente,145.0,1,448.0,1,172.0,1,169.0,1,399.0,1,185.0,1,931.0,1,432.0,1,100.0,8.0,Excellent - Everything you need within walking distance,32.5,1960-1979,Bucuresti,bucuresti,8.921457578947884
57800.0,1445.0,44.3799048,26.1690624,40.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,72.0,1,147.0,1,29.0,1,75.0,1,1512.0,0,0.0,0,298.0,1,855.0,1,100.0,6.0,Excellent - Everything you need within walking distance,20.0,post-2019,Leordeni,mures,6.776506992372183
258000.0,2243.0,44.4932726,26.1729137,115.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2020.0,clădire de apartamente,24.0,1,516.0,1,46.0,1,484.0,1,581.0,1,92.0,1,682.0,1,602.0,1,100.0,8.0,Excellent - Everything you need within walking distance,57.5,post-2019,Voluntari,ilfov,8.254788926148725
58500.0,1104.0,46.5595674,26.9141576,53.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1977.0,bloc,535.0,1,79.0,1,210.0,1,342.0,1,259.0,1,387.0,1,389.0,1,262.0,1,97.0,8.0,Excellent - Everything you need within walking distance,26.5,1960-1979,Bacau,bacau,6.802394763324311
110000.0,1863.0,44.551083,26.1426934,59.06,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,181.0,1,129.0,1,91.0,1,322.0,1,135.0,1,211.0,1,235.0,1,283.0,1,100.0,8.0,Excellent - Everything you need within walking distance,29.53,post-2019,Mihai Eminescu,botosani,6.846943139585379
63450.0,1350.0,47.2134086,27.5066182,47.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,374.0,1,2002.7799999999897,0,84.0,1,1556.0,0,-1.0,0,1404.0,0,2137.0,0,-1.0,0,61.0,2.0,Above Average - Most amenities within reach,23.5,post-2019,Rediu,galati,7.01301578963963
350000.0,3889.0,44.3235481,28.6117855,90.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,privat,2019.0,bloc,127.0,1,208.0,1,292.0,1,134.0,1,370.0,1,86.0,1,297.0,1,173.0,1,97.0,8.0,Excellent - Everything you need within walking distance,45.0,2010-2019,Constanta,constanta,7.741533589281828
35000.0,1667.0,45.80943389999999,24.182223,21.0,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1980.0,bloc,121.0,1,127.0,1,47.0,1,326.0,1,275.0,1,945.0,0,1976.0,0,55.0,1,100.0,6.0,Excellent - Everything you need within walking distance,10.5,1980-1999,Sibiu,sibiu,6.4425401664681985
100000.0,1429.0,44.4238948,26.0202161,70.0,2.0,centralizată,4.0,460,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,1975.0,bloc,150.0,1,197.0,1,327.0,1,186.0,1,237.0,1,269.0,1,718.0,1,363.0,1,97.0,8.0,Excellent - Everything you need within walking distance,35.0,1960-1979,Bucuresti,bucuresti,8.921457578947884
51000.0,911.0,45.2782639,27.9629868,56.0,2.0,centrală pe gaz,7.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1980.0,bloc,21.0,1,211.0,1,80.0,1,159.0,1,142.0,1,433.0,1,230.0,1,341.0,1,100.0,8.0,Excellent - Everything you need within walking distance,28.0,1980-1999,Braila,braila,6.962243464266207
245000.0,2579.0,44.4937263,26.076048,95.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,privat,2021.0,bloc,147.0,1,314.0,1,218.0,1,691.0,1,402.0,1,296.0,1,179.0,1,513.0,1,97.0,8.0,Excellent - Everything you need within walking distance,47.5,post-2019,Bucuresti,bucuresti,8.921457578947884
60000.0,1000.0,44.9571174,24.947214,60.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,307.0,1,406.0,1,526.0,0,335.0,1,335.0,1,5.0,1,377.0,1,436.0,1,93.0,7.0,Excellent - Everything you need within walking distance,30.0,2010-2019,Mioveni,arges,6.580639137284949
95000.0,2262.0,45.66554190000001,25.6094527,42.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1981.0,bloc,230.0,1,388.0,1,12.0,1,728.0,1,1096.0,1,286.0,1,138.0,1,516.0,1,100.0,8.0,Excellent - Everything you need within walking distance,21.0,1980-1999,Brasov,brasov,7.700747794511798
76000.0,1169.0,46.5847464,26.9367611,65.0,2.0,centralizată,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1996.0,bloc,488.0,1,630.0,1,1191.0,0,1150.0,0,1426.0,1,718.0,1,1714.0,0,542.0,1,64.0,5.0,Above Average - Most amenities within reach,32.5,1980-1999,Serbanesti,suceava,7.351799869057777
63500.0,1245.0,44.3854795,26.0138437,51.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,2010.0,bloc,184.0,1,248.0,1,50.0,1,353.0,1,335.0,1,180.0,1,349.0,1,428.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.5,2010-2019,Bragadiru,teleorman,4.634728988229636
79000.0,1162.0,45.7784783,24.1525133,68.0,2.0,centrală pe gaz,5.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,313.0,1,205.0,1,184.0,1,318.0,1,407.0,1,549.0,1,322.0,1,313.0,1,100.0,8.0,Excellent - Everything you need within walking distance,34.0,2010-2019,Sibiu,sibiu,6.4425401664681985
187000.0,2877.0,46.78842419999999,23.6209396,65.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,2019.0,bloc,440.0,1,114.0,1,215.0,1,464.0,1,636.0,1,389.0,1,404.0,1,366.0,1,97.0,8.0,Excellent - Everything you need within walking distance,32.5,2010-2019,Cluj-Napoca,cluj,7.881559917056899
135000.0,2647.0,46.7698428,23.5888673,51.0,2.0,centrală pe gaz,0.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-19,agenție,1920.0,vil?,274.0,1,170.0,1,135.0,1,138.0,1,366.0,1,252.0,1,139.0,1,255.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.5,pre-1960,Cluj-Napoca,cluj,7.881559917056899
124000.0,1265.0,44.4081583,26.191115,98.06,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,49.03,post-2019,Bucuresti,bucuresti,8.921457578947884
90000.0,1731.0,44.3685354,26.1211894,52.0,2.0,centralizată,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2015.0,bloc,701.0,1,440.0,1,292.0,1,631.0,1,938.0,1,310.0,1,564.0,1,707.0,1,97.0,8.0,Excellent - Everything you need within walking distance,26.0,2010-2019,Bucuresti,bucuresti,8.921457578947884
49000.0,1441.0,44.0353419,28.6380974,34.0,2.0,centrală pe gaz,0.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2026.0,bloc,786.0,1,0.0,0,619.0,0,272.0,1,683.0,1,57.0,1,-1.0,0,307.0,1,88.0,5.0,Very Good - Highly accessible location,17.0,post-2019,Costinesti,constanta,7.741533589281828
87000.0,1583.0,44.37349,26.1394921,54.95,2.0,centrală pe gaz,1.0,650,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,434.0,1,403.0,1,206.0,1,315.0,1,322.0,1,315.0,1,324.0,1,743.0,1,97.0,8.0,Excellent - Everything you need within walking distance,27.475,post-2019,Bucuresti,bucuresti,8.921457578947884
53000.0,1325.0,47.737620627999995,26.6645281,40.0,2.0,centralizată,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1976.0,bloc,166.0,1,87.0,1,99.0,1,150.0,1,21.0,1,182.0,1,274.0,1,56.0,1,100.0,8.0,Excellent - Everything you need within walking distance,20.0,1960-1979,Botosani,botosani,6.846943139585379
45500.0,1197.0,46.7710931,24.700762,38.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1997.0,bloc,114.0,1,473.0,1,1462.0,0,20.0,1,694.0,1,229.0,1,352.0,1,0.0,0,70.0,6.0,Good - Well connected to amenities,19.0,1980-1999,Reghin,mures,6.776506992372183
101000.0,1303.0,44.4081583,26.191115,77.53,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,38.765,post-2019,Bucuresti,bucuresti,8.921457578947884
349000.0,3490.0,45.7935054,24.1209794,100.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2023.0,bloc,186.0,1,108.0,1,74.0,1,187.0,1,462.0,1,357.0,1,811.0,1,264.0,1,100.0,8.0,Excellent - Everything you need within walking distance,50.0,post-2019,Sibiu,sibiu,6.4425401664681985
124000.0,2255.0,46.744372,23.4847779,55.0,2.0,centralizată,1.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,64.0,1,259.0,1,46.0,1,29.0,1,35.0,1,81.0,1,240.0,1,645.0,1,100.0,8.0,Excellent - Everything you need within walking distance,27.5,post-2019,Floresti,tulcea,6.003887067106539
107000.0,1151.0,47.6635815,23.5159859,93.0,2.0,centralizată,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2009.0,bloc,813.0,1,721.0,1,578.0,0,435.0,1,1877.6399999999921,0,1024.0,0,1997.0,0,1366.0,1,86.0,4.0,Very Good - Highly accessible location,46.5,2000-2009,Valea Borcutului,bistrita nasaud,6.333279628139691
58000.0,1055.0,46.1704141,24.343901,55.0,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1970.0,bloc,538.0,1,129.0,1,1195.0,0,525.0,1,531.0,1,325.0,1,779.0,1,371.0,1,76.0,7.0,Good - Well connected to amenities,27.5,1960-1979,Paltinis,vaslui,6.508769136971682
137000.0,1957.0,44.1756714,28.6176126,70.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1981.0,bloc,526.0,1,228.0,1,229.0,1,327.0,1,435.0,1,327.0,1,406.0,1,150.0,1,97.0,8.0,Excellent - Everything you need within walking distance,35.0,1980-1999,Constanta,constanta,7.741533589281828
110000.0,2157.0,46.744372,23.4847779,51.0,2.0,centralizată,0.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2023.0,bloc,64.0,1,259.0,1,46.0,1,29.0,1,35.0,1,81.0,1,240.0,1,645.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.5,post-2019,Floresti,tulcea,6.003887067106539
119000.0,2013.0,44.4657655,26.1486472,59.11,2.0,centrală pe gaz,8.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1969.0,bloc,497.0,1,107.0,1,500.0,0,65.0,1,379.0,1,63.0,1,374.0,1,510.0,1,93.0,7.0,Excellent - Everything you need within walking distance,29.555,1960-1979,Bucuresti,bucuresti,8.921457578947884
135500.0,3080.0,46.7526905,23.5561137,44.0,2.0,altul,6.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,2019.0,bloc,107.0,1,353.0,1,193.0,1,143.0,1,270.0,1,385.0,1,369.0,1,323.0,1,100.0,8.0,Excellent - Everything you need within walking distance,22.0,2010-2019,Cluj-Napoca,cluj,7.881559917056899
77900.0,1672.0,44.3670339,26.1394839,46.6,2.0,centrală pe gaz,1.0,500,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2024.0,bloc,307.0,1,318.0,1,343.0,1,443.0,1,382.0,1,354.0,1,446.0,1,830.0,1,97.0,8.0,Excellent - Everything you need within walking distance,23.3,post-2019,Bucuresti,bucuresti,8.921457578947884
67000.0,1340.0,46.1595385,24.3496566,50.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2000.0,bloc,236.0,1,378.0,1,85.0,1,488.0,1,314.0,1,131.0,1,298.0,1,454.0,1,100.0,8.0,Excellent - Everything you need within walking distance,25.0,2000-2009,Medias,sibiu,6.4425401664681985
82568.0,1286.0,44.4081583,26.191115,64.22,2.0,centrală pe gaz,1.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,32.11,post-2019,Bucuresti,bucuresti,8.921457578947884
38000.0,1152.0,45.4237983,28.0376029,33.0,2.0,altul,4.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-21,agenție,1970.0,bloc,201.0,1,306.0,1,22.0,1,285.0,1,300.0,1,436.0,1,571.0,1,1396.0,1,100.0,8.0,Excellent - Everything you need within walking distance,16.5,1960-1979,Galati,galati,7.01301578963963
90000.0,1667.0,44.37349,26.1394921,54.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2015.0,clădire de apartamente,434.0,1,403.0,1,206.0,1,315.0,1,322.0,1,315.0,1,324.0,1,743.0,1,97.0,8.0,Excellent - Everything you need within walking distance,27.0,2010-2019,Bucuresti,bucuresti,8.921457578947884
120000.0,2307.0,47.19728869999999,27.5509153,52.02,2.0,centrală pe gaz,0.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,148.0,1,833.0,0,8.0,1,1141.0,0,536.0,1,444.0,1,1154.0,0,874.0,1,99.0,5.0,Excellent - Everything you need within walking distance,26.01,post-2019,Iasi,iasi,7.8009820712577405
90000.0,1619.0,45.6756076,25.6554063,55.59,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,1987.0,clădire de apartamente,275.0,1,505.0,1,336.0,1,685.0,1,1877.6399999999921,0,718.0,1,1534.0,0,685.0,1,95.0,6.0,Excellent - Everything you need within walking distance,27.795,1980-1999,Fundatura,bacau,6.802394763324311
115000.0,2738.0,44.1756714,28.6176126,42.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-25,privat,2017.0,bloc,526.0,1,228.0,1,229.0,1,327.0,1,435.0,1,327.0,1,406.0,1,150.0,1,97.0,8.0,Excellent - Everything you need within walking distance,21.0,2010-2019,Constanta,constanta,7.741533589281828
54360.0,1182.0,44.4354305,26.0171063,46.0,2.0,centrală pe gaz,7.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,dezvoltator,2024.0,bloc,211.0,1,167.0,1,199.0,1,296.0,1,157.0,1,383.0,1,248.0,1,313.0,1,100.0,8.0,Excellent - Everything you need within walking distance,23.0,post-2019,Bucuresti,bucuresti,8.921457578947884
48000.0,1067.0,45.69647450000001,27.184043,45.0,2.0,centralizată,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-07,agenție,1977.0,bloc,198.0,1,61.0,1,273.0,1,157.0,1,146.0,1,149.0,1,362.0,1,141.0,1,97.0,8.0,Excellent - Everything you need within walking distance,22.5,1960-1979,Vrancea,mehedinti,6.4457198193855785
148000.0,1480.0,44.4426024,26.1656931,100.0,2.0,centralizată,3.0,450,de renovat,locuință utilizată,drept de proprietate,2025-05-21,privat,1977.0,bloc,288.0,1,47.0,1,46.0,1,87.0,1,386.0,1,70.0,1,80.0,1,534.0,1,100.0,8.0,Excellent - Everything you need within walking distance,50.0,1960-1979,Pantelimon,constanta,7.741533589281828
1410000.0,2820.0,44.4556394,26.0931422,189.9063999999999,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1940.0,clădire de apartamente,454.0,1,785.0,1,333.0,1,390.0,1,375.0,1,293.0,1,288.0,1,238.0,1,97.0,8.0,Excellent - Everything you need within walking distance,94.67120000000004,pre-1960,Dorobanti,botosani,6.846943139585379
135000.0,2455.0,45.66554190000001,25.6094527,55.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2022.0,bloc,230.0,1,388.0,1,12.0,1,728.0,1,1096.0,1,286.0,1,138.0,1,516.0,1,100.0,8.0,Excellent - Everything you need within walking distance,27.5,post-2019,Brasov,brasov,7.700747794511798
57800.0,1445.0,44.3799048,26.1690624,40.0,2.0,centrală pe gaz,2.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,72.0,1,147.0,1,29.0,1,75.0,1,1512.0,0,0.0,0,298.0,1,855.0,1,100.0,6.0,Excellent - Everything you need within walking distance,20.0,post-2019,Leordeni,mures,6.776506992372183
69900.0,920.0,46.9333781,26.9265451,76.0,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,218.0,1,164.0,1,432.0,1,366.0,1,536.0,1,175.0,1,148.0,1,619.0,1,93.0,8.0,Excellent - Everything you need within walking distance,38.0,2010-2019,Roman,neamt,6.721425700790643
73000.0,3042.0,46.78127,23.6126954,24.0,2.0,centralizată,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2019.0,bloc,496.0,1,408.0,1,91.0,1,170.0,1,226.0,1,339.0,1,248.0,1,268.0,1,100.0,8.0,Excellent - Everything you need within walking distance,12.0,2010-2019,Cluj-Napoca,cluj,7.881559917056899
128000.0,901.0,45.66554190000001,25.6094527,142.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,2016.0,bloc,230.0,1,388.0,1,12.0,1,728.0,1,1096.0,1,286.0,1,138.0,1,516.0,1,100.0,8.0,Excellent - Everything you need within walking distance,71.0,2010-2019,Brasov,brasov,7.700747794511798
98165.0,1707.0,44.4081583,26.191115,57.52,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,28.76,post-2019,Bucuresti,bucuresti,8.921457578947884
218000.0,2795.0,46.7808294,23.62901,78.0,2.0,centrală pe gaz,8.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1980.0,bloc,244.0,1,170.0,1,90.0,1,165.0,1,656.0,1,493.0,1,172.0,1,204.0,1,100.0,8.0,Excellent - Everything you need within walking distance,39.0,1980-1999,Aurel Vlaicu,botosani,6.846943139585379
117990.0,1513.0,46.1738194,21.3135088,78.0,2.0,centrală pe gaz,4.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,privat,2019.0,bloc,40.0,1,333.0,1,259.0,1,229.0,1,182.0,1,216.0,1,356.0,1,211.0,1,97.0,8.0,Excellent - Everything you need within walking distance,39.0,2010-2019,Augustin,brasov,7.700747794511798
133300.0,1747.0,45.7694722,21.2183141,76.3,2.0,centrală pe gaz,2.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1982.0,bloc,511.0,1,0.0,0,169.0,1,153.0,1,209.0,1,153.0,1,178.0,1,550.0,1,100.0,7.0,Excellent - Everything you need within walking distance,38.15,1980-1999,Timisoara,timis,7.8928255262511176
167000.0,2651.0,46.7769262,23.6325977,63.0,2.0,centralizată,4.0,450,gata de utilizare,locuință nouă,drept de proprietate,2025-05-21,agenție,1980.0,bloc,573.0,1,249.0,1,54.0,1,206.0,1,243.0,1,57.0,1,243.0,1,612.0,1,100.0,8.0,Excellent - Everything you need within walking distance,31.5,1980-1999,Cluj-Napoca,cluj,7.881559917056899
250000.0,2358.0,44.4338738,26.0131995,106.0,2.0,centrală pe gaz,3.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,1970.0,bloc,142.0,1,126.0,1,53.0,1,28.0,1,40.0,1,28.0,1,373.0,1,471.0,1,100.0,8.0,Excellent - Everything you need within walking distance,53.0,1960-1979,Bucuresti,bucuresti,8.921457578947884
114000.0,1982.0,44.4081583,26.191115,57.52,2.0,centrală pe gaz,0.0,450,gata de utilizare,locuință utilizată,drept de proprietate,2025-05-21,agenție,2025.0,clădire de apartamente,586.0,1,716.0,1,61.0,1,473.0,1,235.0,1,1165.0,0,885.0,1,835.0,1,100.0,7.0,Excellent - Everything you need within walking distance,28.76,post-2019,Bucuresti,bucuresti,8.921457578947884
150467.0,1270.0,44.56718739999999,26.0835112,118.51,2.0,centrală pe gaz,3.0,450,în construcție,locuință nouă,drept de proprietate,2025-05-21,agenție,2025.0,bloc,1104.0,0,641.0,1,530.0,0,1682.0,0,1844.0,0,436.0,1,1461.0,0,1187.0,1,82.0,3.0,Very Good - Highly accessible location,59.255,post-2019,Otopeni,ilfov,8.254788926148725
